mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,zcr_mean,zcr_std,spec_centroid_mean,spec_centroid_std,spec_rolloff_mean,spec_bandwidth_mean,rms_mean,rms_std,chroma_mean,label,label_idx
-503.7939,164.13814,43.954,66.91191,-8.146816,25.18571,5.624513,11.17486,-0.20890743,16.181507,2.5097952,10.254149,-4.048297,9.257617,0.07360998,5.893722,-9.4358225,16.862795,-5.352238,10.402066,-0.45217642,6.932343,-2.3755512,4.9333262,-1.2992164,6.967737,0.033786817528735635,0.04554112554924815,706.0791388344641,935.0380177094814,1413.518655711207,719.3062961329309,0.024399864,0.050721392,0.16748482,healthy,1
-512.325,205.64888,34.034763,64.55818,-15.206394,31.810965,3.2979298,13.080218,-11.539189,24.159096,5.816614,11.352857,-11.29787,22.461912,0.47207338,3.4523559,-6.343148,12.98974,-2.1388795,6.5480657,-0.25196877,2.7435207,-6.0375338,12.932963,-0.70455027,4.238875,0.01938532686781609,0.03650954446878942,441.0426652186797,893.2348443937683,809.2276737607758,422.45868434165703,0.034901626,0.072333276,0.08635184,healthy,1
-563.908,182.00188,34.142433,60.29723,-11.416033,25.626888,1.9457979,10.054334,-11.415924,25.613686,5.5322194,9.844484,-9.301109,19.513361,-3.833308,8.312684,-6.5631785,11.494443,-4.425965,8.177739,0.14897962,3.460074,-2.7393963,7.8740845,-2.5091398,4.900565,0.024475799209770114,0.042185489130645404,513.5367809845856,949.726941454515,990.1560816271551,505.4356108324876,0.013092835,0.03155579,0.11443962,healthy,1
-512.7015,187.92256,37.49902,60.12785,-14.944327,30.179045,3.5014598,10.675398,-13.718785,26.623692,3.523815,7.964553,-14.313134,23.751812,-5.457577,9.211624,-6.6290927,12.341286,-4.4905396,10.814432,0.21147871,3.75166,-5.2238965,9.695598,-1.7502985,3.5494633,0.029515759698275863,0.04659763628237282,590.6879736033379,969.086949547641,1185.687466325431,573.1169209658735,0.020574475,0.04526929,0.13352032,healthy,1
-478.8471,163.32707,30.922256,53.814495,-12.377385,26.963148,3.4178147,10.166211,-8.200531,18.606304,2.0206778,6.3547482,-10.807076,19.438353,-5.924047,10.5001,-7.2214985,12.756181,-4.6517873,9.269019,0.22309178,2.794717,-6.2457814,11.252082,-3.1422007,6.044829,0.025676858836206896,0.042787593835210185,579.6113270524914,1045.5574368751961,1060.8196390086207,516.8307349996453,0.02220575,0.05264903,0.12946118,healthy,1
-577.78394,159.58276,29.693455,60.602448,-2.7659013,20.049263,7.2740254,14.747177,-4.6889105,17.006502,3.594288,8.026924,-4.9393272,13.835095,-2.4005754,5.271765,-2.5513945,6.167576,-2.7157652,6.5089946,0.16533674,3.417793,-6.5093164,13.695927,-3.970424,9.468777,0.014833647629310345,0.028712999265929528,453.75277676043834,1002.2614337045233,907.6121363146551,462.62826879790333,0.013383458,0.03678474,0.1084809,healthy,1
-536.6081,174.77832,31.613571,58.12882,-12.005792,28.07739,5.83263,14.513567,-9.533396,23.036308,3.663229,7.6350846,-7.882778,17.725609,-4.159842,8.314123,-5.9825916,11.143265,-3.5045228,8.15262,0.5526416,4.863755,-5.6733937,11.206067,-1.8453768,4.646927,0.026894755747126436,0.046143429982221144,517.5784440929438,929.4411382560544,1007.6054014008621,474.00468235424944,0.017066197,0.044137795,0.12675801,healthy,1
-520.39105,212.17744,31.224262,50.02312,-17.145676,39.426994,11.146478,21.854965,-16.988626,31.37076,6.791238,12.967885,-11.955721,25.181883,-5.8072414,13.2097435,-5.584499,9.367124,0.25768054,9.414212,-0.46228826,6.887964,-3.961734,8.137503,-2.907152,5.624818,0.0505230783045977,0.08735957658869506,867.1483257930855,1318.8183185307455,1637.5134698275863,664.5298057172174,0.028928,0.057797905,0.14699697,healthy,1
-523.9481,208.03001,29.27048,52.66311,-16.530043,36.1576,9.990752,19.680124,-11.042139,24.515465,7.013669,15.78403,-11.202859,20.571968,-1.9391469,8.033962,-3.0842063,8.179787,6.2977324,12.316661,-0.5394858,5.9317613,-8.330318,16.541166,-2.348661,5.3636556,0.0382879849137931,0.06795442356251848,627.0645812477873,1100.9856283167453,1180.3660425646551,522.9483253732845,0.025987327,0.053697806,0.10530418,healthy,1
-548.17365,198.32956,27.474283,48.33316,-21.80418,49.285942,9.853159,19.500692,-13.522053,25.433857,5.5513577,10.857258,-6.581259,12.881957,-2.1150765,7.141482,-6.062688,11.281337,0.8068865,6.5391583,-3.0012178,6.312626,-8.420431,14.715691,-1.6723667,4.0773144,0.046891837284482756,0.08062169344913377,788.3503060097105,1393.1818845900248,1295.4573006465516,530.6059028067286,0.017670687,0.041838787,0.114920884,healthy,1
